"ID","new_user","country","age","source","pages_visited"
273846,"Yes","USA",17,"SEO",3
273847,"Yes","USA",30,"ads",3
273848,"Yes","USA",45,"ads",9
273849,"Yes","USA",28,"ads",2
273850,"Yes","USA",39,"SEO",3
273851,"Yes","USA",25,"SEO",6
273852,"Yes","USA",23,"SEO",4
273853,"No","CHN",34,"SEO",2
273854,"No","GBR",38,"direct",11
273855,"No","GBR",22,"direct",15
273856,"Yes","CHN",38,"ads",4
273857,"Yes","DEU",33,"SEO",2
273858,"Yes","CHN",36,"SEO",5
273859,"Yes","CHN",27,"SEO",1
273860,"No","CHN",20,"ads",3
273861,"Yes","CHN",23,"SEO",7
273862,"Yes","USA",24,"SEO",10
273863,"Yes","CHN",25,"direct",6
273864,"Yes","DEU",49,"SEO",2
273865,"Yes","GBR",36,"ads",7
273866,"Yes","USA",31,"SEO",3
273867,"Yes","USA",21,"ads",5
273868,"Yes","USA",35,"ads",2
273869,"Yes","USA",23,"SEO",10
273870,"Yes","USA",20,"SEO",4
273871,"Yes","USA",48,"direct",3
273872,"Yes","USA",21,"ads",1
273873,"Yes","USA",30,"SEO",4
273874,"Yes","USA",52,"ads",4
273875,"Yes","USA",33,"SEO",8
273876,"Yes","USA",21,"SEO",9
273877,"Yes","GBR",40,"SEO",3
273878,"Yes","USA",27,"SEO",1
273879,"Yes","USA",55,"SEO",11
273880,"Yes","USA",36,"direct",5
273881,"Yes","CHN",47,"SEO",10
273882,"Yes","USA",30,"ads",5
273883,"No","USA",30,"ads",4
273884,"No","USA",21,"ads",4
273885,"Yes","USA",21,"ads",2
273886,"Yes","CHN",34,"ads",3
273887,"Yes","CHN",24,"ads",12
273888,"No","GBR",33,"direct",8
273889,"Yes","CHN",36,"ads",7
273890,"No","USA",28,"ads",4
273891,"Yes","USA",21,"SEO",7
273892,"Yes","CHN",49,"SEO",4
273893,"No","USA",34,"direct",3
273894,"No","USA",31,"SEO",4
273895,"No","USA",17,"SEO",5
273896,"Yes","USA",40,"SEO",5
273897,"Yes","GBR",22,"SEO",3
273898,"Yes","DEU",35,"ads",6
273899,"No","GBR",29,"SEO",4
273900,"Yes","USA",20,"direct",10
273901,"Yes","USA",34,"SEO",3
273902,"Yes","CHN",33,"SEO",3
273903,"No","USA",28,"ads",3
273904,"No","CHN",18,"SEO",3
273905,"Yes","USA",46,"direct",5
273906,"No","USA",26,"direct",11
273907,"Yes","GBR",24,"SEO",4
273908,"Yes","CHN",35,"SEO",3
273909,"Yes","CHN",20,"ads",3
273910,"Yes","USA",19,"SEO",8
273911,"Yes","GBR",28,"SEO",9
273912,"Yes","CHN",40,"direct",4
273913,"No","CHN",26,"ads",2
273914,"No","USA",17,"ads",17
273915,"No","USA",23,"SEO",3
273916,"No","USA",20,"direct",3
273917,"Yes","CHN",35,"direct",8
273918,"Yes","CHN",20,"direct",2
273919,"Yes","CHN",30,"SEO",3
273920,"No","CHN",54,"SEO",6
273921,"No","GBR",23,"direct",3
273922,"Yes","CHN",34,"ads",4
273923,"No","USA",35,"SEO",7
273924,"Yes","CHN",28,"SEO",6
273925,"Yes","GBR",32,"SEO",6
273926,"No","USA",25,"ads",18
273927,"No","USA",17,"SEO",6
273928,"No","CHN",30,"SEO",7
273929,"No","CHN",27,"direct",2
273930,"Yes","USA",26,"direct",1
273931,"Yes","CHN",34,"direct",2
273932,"No","CHN",18,"SEO",6
273933,"Yes","GBR",22,"ads",2
273934,"Yes","USA",36,"SEO",4
273935,"Yes","CHN",28,"ads",2
273936,"Yes","GBR",20,"SEO",1
273937,"Yes","USA",26,"direct",10
273938,"Yes","DEU",58,"direct",1
273939,"Yes","USA",37,"SEO",8
273940,"Yes","GBR",26,"SEO",4
273941,"Yes","USA",29,"direct",4
273942,"Yes","USA",34,"ads",5
273943,"No","CHN",30,"direct",12
273944,"No","USA",30,"SEO",5
273945,"Yes","CHN",35,"direct",3
273946,"No","GBR",23,"SEO",11
273947,"Yes","USA",26,"ads",1
273948,"Yes","CHN",26,"direct",8
273949,"Yes","CHN",28,"direct",4
273950,"Yes","DEU",20,"SEO",5
273951,"Yes","GBR",39,"SEO",9
273952,"Yes","USA",33,"SEO",11
273953,"No","USA",44,"ads",8
273954,"No","DEU",29,"SEO",4
273955,"Yes","USA",20,"SEO",2
273956,"Yes","GBR",30,"direct",4
273957,"Yes","GBR",26,"SEO",10
273958,"Yes","USA",38,"SEO",3
273959,"Yes","CHN",25,"ads",3
273960,"Yes","USA",19,"SEO",4
273961,"Yes","CHN",38,"SEO",4
273962,"No","USA",39,"SEO",8
273963,"Yes","USA",33,"SEO",2
273964,"Yes","CHN",22,"direct",2
273965,"Yes","USA",38,"SEO",1
273966,"Yes","USA",34,"ads",1
273967,"No","USA",39,"SEO",5
273968,"Yes","USA",20,"direct",6
273969,"Yes","USA",21,"ads",1
273970,"Yes","USA",33,"SEO",2
273971,"Yes","CHN",28,"direct",7
273972,"Yes","USA",21,"SEO",5
273973,"Yes","USA",35,"SEO",8
273974,"Yes","CHN",33,"SEO",3
273975,"Yes","USA",38,"direct",1
273976,"No","USA",21,"SEO",5
273977,"No","GBR",45,"SEO",1
273978,"No","USA",39,"SEO",3
273979,"Yes","USA",53,"SEO",3
273980,"Yes","CHN",19,"ads",5
273981,"Yes","CHN",21,"ads",8
273982,"No","USA",36,"SEO",1
273983,"Yes","USA",38,"SEO",7
273984,"Yes","USA",42,"ads",7
273985,"No","USA",24,"SEO",2
273986,"Yes","USA",45,"SEO",7
273987,"Yes","USA",40,"direct",9
273988,"Yes","USA",37,"SEO",7
273989,"Yes","USA",41,"ads",4
273990,"Yes","CHN",18,"SEO",2
273991,"No","GBR",23,"SEO",16
273992,"Yes","USA",35,"SEO",1
273993,"Yes","CHN",40,"ads",3
273994,"Yes","CHN",20,"SEO",6
273995,"Yes","USA",24,"SEO",2
273996,"Yes","USA",38,"direct",1
273997,"Yes","USA",26,"ads",2
273998,"No","USA",49,"SEO",5
273999,"Yes","CHN",27,"ads",1
274000,"Yes","USA",31,"SEO",1
274001,"Yes","CHN",37,"direct",3
274002,"Yes","USA",32,"SEO",2
274003,"No","USA",19,"direct",6
274004,"Yes","USA",31,"SEO",9
274005,"Yes","USA",27,"ads",3
274006,"Yes","USA",36,"SEO",3
274007,"Yes","CHN",29,"SEO",4
274008,"Yes","USA",36,"SEO",4
274009,"Yes","USA",24,"SEO",4
274010,"No","USA",31,"SEO",1
274011,"Yes","GBR",29,"SEO",4
274012,"Yes","CHN",33,"SEO",7
274013,"Yes","USA",19,"direct",3
274014,"Yes","GBR",17,"SEO",16
274015,"Yes","GBR",28,"SEO",7
274016,"Yes","USA",31,"direct",8
274017,"No","USA",33,"ads",2
274018,"No","USA",36,"SEO",1
274019,"Yes","USA",31,"SEO",3
274020,"Yes","USA",26,"SEO",2
274021,"Yes","CHN",20,"direct",4
274022,"No","USA",28,"ads",1
274023,"No","CHN",28,"SEO",1
274024,"Yes","USA",23,"SEO",8
274025,"Yes","CHN",29,"direct",3
274026,"No","USA",38,"SEO",6
274027,"Yes","CHN",37,"SEO",2
274028,"Yes","USA",40,"SEO",4
274029,"Yes","CHN",20,"direct",2
274030,"Yes","CHN",33,"SEO",5
274031,"Yes","GBR",22,"SEO",6
274032,"No","USA",34,"SEO",1
274033,"Yes","USA",24,"direct",6
274034,"Yes","USA",36,"SEO",3
274035,"Yes","USA",31,"SEO",2
274036,"Yes","CHN",18,"SEO",5
274037,"Yes","USA",44,"SEO",2
274038,"No","CHN",28,"ads",1
274039,"Yes","CHN",28,"SEO",2
274040,"No","GBR",29,"SEO",9
274041,"Yes","USA",32,"ads",5
274042,"Yes","CHN",41,"SEO",7
274043,"Yes","GBR",32,"direct",5
274044,"No","CHN",29,"SEO",1
274045,"No","DEU",17,"ads",4
274046,"No","USA",37,"direct",1
274047,"Yes","USA",34,"SEO",6
274048,"Yes","USA",20,"SEO",1
274049,"No","USA",18,"SEO",7
274050,"No","USA",26,"SEO",1
274051,"Yes","CHN",42,"ads",3
274052,"Yes","CHN",22,"direct",3
274053,"Yes","USA",18,"SEO",19
274054,"Yes","GBR",38,"SEO",6
274055,"Yes","CHN",41,"SEO",2
274056,"Yes","CHN",36,"SEO",2
274057,"Yes","CHN",30,"ads",7
274058,"Yes","CHN",34,"ads",1
274059,"Yes","USA",26,"direct",1
274060,"Yes","USA",27,"SEO",3
274061,"Yes","USA",17,"direct",4
274062,"Yes","USA",32,"ads",3
274063,"No","CHN",28,"SEO",8
274064,"Yes","CHN",32,"SEO",2
274065,"Yes","USA",39,"SEO",7
274066,"Yes","GBR",27,"direct",2
274067,"Yes","GBR",24,"direct",5
274068,"Yes","USA",28,"SEO",3
274069,"No","USA",31,"ads",3
274070,"No","USA",24,"SEO",1
274071,"No","USA",26,"SEO",2
274072,"Yes","USA",30,"direct",6
274073,"No","USA",33,"SEO",1
274074,"Yes","USA",31,"SEO",3
274075,"No","USA",37,"ads",3
274076,"Yes","USA",33,"SEO",1
274077,"Yes","CHN",20,"SEO",4
274078,"Yes","USA",41,"direct",3
274079,"No","CHN",42,"SEO",7
274080,"No","USA",24,"SEO",4
274081,"No","USA",34,"direct",2
274082,"Yes","USA",42,"ads",6
274083,"Yes","USA",43,"SEO",5
274084,"Yes","GBR",41,"SEO",6
274085,"Yes","USA",23,"SEO",4
274086,"No","USA",43,"ads",8
274087,"No","USA",45,"direct",5
274088,"Yes","GBR",32,"SEO",12
274089,"Yes","USA",21,"direct",1
274090,"No","USA",24,"direct",3
274091,"Yes","DEU",46,"SEO",4
274092,"Yes","CHN",18,"direct",1
274093,"No","CHN",33,"SEO",2
274094,"Yes","USA",29,"ads",9
274095,"No","GBR",45,"ads",2
274096,"Yes","USA",39,"SEO",9
274097,"No","USA",24,"direct",2
274098,"Yes","GBR",30,"SEO",13
274099,"No","USA",17,"ads",4
274100,"No","CHN",31,"SEO",7
274101,"No","CHN",26,"ads",3
274102,"Yes","GBR",26,"SEO",9
274103,"Yes","USA",41,"direct",3
274104,"No","GBR",19,"SEO",9
274105,"Yes","CHN",28,"SEO",2
274106,"Yes","USA",38,"ads",1
274107,"Yes","USA",27,"SEO",8
274108,"Yes","CHN",24,"ads",4
274109,"Yes","USA",21,"ads",2
274110,"Yes","CHN",18,"SEO",2
274111,"No","USA",30,"ads",7
274112,"Yes","USA",32,"direct",2
274113,"Yes","GBR",18,"SEO",2
274114,"No","GBR",33,"ads",6
274115,"No","GBR",21,"SEO",2
274116,"Yes","CHN",22,"SEO",2
274117,"Yes","USA",37,"SEO",3
274118,"No","USA",38,"ads",4
274119,"Yes","USA",39,"SEO",6
274120,"No","USA",28,"SEO",6
274121,"Yes","USA",29,"ads",3
274122,"No","CHN",19,"direct",5
274123,"Yes","USA",17,"SEO",1
274124,"Yes","USA",26,"SEO",6
274125,"No","USA",31,"SEO",2
274126,"No","USA",20,"ads",9
274127,"Yes","GBR",19,"SEO",1
274128,"Yes","DEU",34,"direct",4
274129,"Yes","USA",26,"ads",2
274130,"Yes","CHN",49,"ads",3
274131,"Yes","CHN",30,"ads",7
274132,"Yes","USA",49,"ads",1
274133,"No","USA",27,"direct",3
274134,"Yes","USA",34,"ads",2
274135,"No","GBR",21,"SEO",7
274136,"Yes","USA",35,"direct",9
274137,"Yes","CHN",36,"direct",1
274138,"No","GBR",18,"SEO",10
274139,"Yes","USA",44,"SEO",2
274140,"No","CHN",21,"direct",8
274141,"Yes","USA",18,"SEO",5
274142,"Yes","CHN",38,"ads",5
274143,"Yes","USA",43,"ads",1
274144,"Yes","USA",23,"ads",16
274145,"No","GBR",35,"SEO",1
274146,"Yes","USA",20,"ads",8
274147,"No","GBR",29,"SEO",5
274148,"Yes","GBR",39,"SEO",1
274149,"No","GBR",24,"SEO",7
274150,"Yes","USA",33,"SEO",6
274151,"No","CHN",30,"SEO",1
274152,"Yes","USA",22,"ads",5
274153,"No","USA",40,"SEO",2
274154,"Yes","GBR",36,"SEO",1
274155,"Yes","USA",22,"direct",1
274156,"Yes","USA",26,"SEO",8
274157,"Yes","GBR",25,"SEO",6
274158,"Yes","USA",29,"ads",16
274159,"Yes","USA",21,"SEO",2
274160,"Yes","USA",25,"direct",4
274161,"No","CHN",22,"ads",6
274162,"No","USA",33,"SEO",10
274163,"No","GBR",31,"SEO",4
274164,"Yes","GBR",25,"SEO",2
274165,"No","USA",44,"ads",2
274166,"Yes","GBR",31,"ads",3
274167,"Yes","USA",29,"ads",4
274168,"No","USA",36,"ads",4
274169,"Yes","DEU",19,"SEO",1
274170,"Yes","USA",18,"direct",3
274171,"Yes","USA",40,"ads",8
274172,"Yes","CHN",27,"SEO",8
274173,"Yes","USA",30,"SEO",5
274174,"Yes","USA",17,"SEO",8
274175,"Yes","GBR",51,"SEO",7
274176,"Yes","CHN",37,"ads",2
274177,"No","DEU",32,"ads",4
274178,"Yes","CHN",34,"ads",1
274179,"Yes","GBR",21,"SEO",8
274180,"No","CHN",31,"ads",4
274181,"Yes","USA",26,"SEO",1
274182,"No","USA",41,"SEO",13
274183,"No","USA",28,"ads",4
274184,"No","USA",40,"ads",4
274185,"No","CHN",24,"direct",2
274186,"Yes","GBR",26,"ads",6
274187,"Yes","USA",21,"SEO",7
274188,"No","DEU",25,"SEO",6
274189,"Yes","GBR",36,"ads",2
274190,"Yes","USA",20,"SEO",6
274191,"Yes","GBR",49,"ads",7
274192,"Yes","GBR",38,"SEO",3
274193,"Yes","USA",36,"SEO",6
274194,"Yes","GBR",24,"ads",6
274195,"Yes","CHN",27,"SEO",6
274196,"Yes","CHN",43,"ads",1
274197,"No","USA",28,"SEO",7
274198,"No","USA",22,"SEO",3
274199,"No","USA",24,"direct",6
274200,"No","CHN",30,"SEO",6
274201,"Yes","DEU",30,"SEO",4
274202,"No","GBR",24,"direct",7
274203,"No","USA",47,"SEO",11
274204,"Yes","GBR",22,"direct",4
274205,"No","USA",61,"ads",3
274206,"Yes","USA",21,"SEO",15
274207,"No","USA",22,"direct",2
274208,"Yes","USA",34,"ads",4
274209,"Yes","USA",30,"ads",2
274210,"Yes","CHN",22,"SEO",1
274211,"Yes","CHN",17,"direct",4
274212,"No","USA",28,"direct",3
274213,"Yes","DEU",32,"SEO",7
274214,"Yes","CHN",41,"SEO",3
274215,"No","USA",22,"direct",1
274216,"Yes","USA",24,"SEO",4
274217,"Yes","USA",28,"SEO",4
274218,"Yes","USA",28,"ads",1
274219,"Yes","USA",20,"SEO",1
274220,"Yes","USA",23,"SEO",4
274221,"Yes","USA",29,"ads",7
274222,"Yes","GBR",19,"SEO",11
274223,"Yes","GBR",29,"SEO",6
274224,"Yes","USA",35,"SEO",11
274225,"Yes","CHN",18,"SEO",5
274226,"No","USA",49,"direct",6
274227,"No","CHN",26,"SEO",7
274228,"No","DEU",38,"ads",4
274229,"Yes","CHN",30,"direct",11
274230,"Yes","USA",23,"ads",1
274231,"No","USA",23,"ads",4
274232,"Yes","GBR",43,"SEO",5
274233,"Yes","DEU",48,"direct",2
274234,"Yes","USA",17,"SEO",6
274235,"Yes","CHN",24,"direct",7
274236,"No","USA",29,"direct",1
274237,"Yes","CHN",32,"SEO",4
274238,"Yes","USA",24,"direct",10
274239,"Yes","USA",37,"SEO",8
274240,"Yes","USA",23,"direct",5
274241,"Yes","CHN",29,"SEO",2
274242,"No","USA",28,"SEO",5
274243,"Yes","USA",27,"SEO",6
274244,"Yes","USA",31,"SEO",1
274245,"Yes","GBR",40,"ads",4
274246,"Yes","CHN",30,"SEO",3
274247,"Yes","DEU",38,"SEO",7
274248,"Yes","USA",42,"SEO",2
274249,"Yes","CHN",42,"SEO",5
274250,"No","GBR",31,"direct",14
274251,"Yes","USA",38,"direct",5
274252,"Yes","USA",42,"SEO",1
274253,"Yes","CHN",39,"SEO",5
274254,"No","USA",30,"SEO",2
274255,"Yes","USA",19,"SEO",4
274256,"No","GBR",23,"direct",14
274257,"No","USA",24,"SEO",19
274258,"Yes","USA",18,"SEO",11
274259,"No","USA",21,"direct",3
274260,"No","CHN",37,"ads",4
274261,"Yes","USA",33,"SEO",4
274262,"Yes","GBR",33,"ads",2
274263,"Yes","USA",24,"SEO",2
274264,"Yes","CHN",21,"ads",3
274265,"Yes","USA",27,"SEO",5
274266,"Yes","USA",29,"ads",10
274267,"Yes","CHN",30,"ads",3
274268,"No","GBR",22,"SEO",2
274269,"No","USA",52,"ads",5
274270,"Yes","USA",17,"direct",4
274271,"No","CHN",40,"direct",1
274272,"Yes","USA",39,"ads",2
274273,"Yes","USA",28,"SEO",3
274274,"No","USA",44,"SEO",7
274275,"Yes","USA",25,"SEO",7
274276,"No","USA",23,"SEO",2
274277,"Yes","GBR",28,"direct",1
274278,"No","USA",30,"SEO",9
274279,"No","USA",21,"SEO",7
274280,"No","USA",36,"SEO",3
274281,"Yes","CHN",33,"SEO",2
274282,"Yes","USA",31,"direct",2
274283,"Yes","USA",23,"SEO",1
274284,"Yes","DEU",28,"SEO",4
274285,"No","USA",33,"SEO",1
274286,"No","CHN",27,"ads",4
274287,"Yes","USA",40,"direct",2
274288,"Yes","USA",39,"SEO",4
274289,"Yes","USA",47,"SEO",6
274290,"Yes","USA",54,"SEO",1
274291,"No","USA",25,"SEO",2
274292,"Yes","DEU",38,"ads",6
274293,"Yes","GBR",25,"ads",6
274294,"No","CHN",24,"SEO",3
274295,"No","USA",30,"SEO",2
274296,"No","GBR",32,"direct",5
274297,"Yes","USA",24,"ads",6
274298,"No","USA",24,"ads",13
274299,"Yes","USA",31,"ads",3
274300,"No","USA",50,"ads",7
274301,"Yes","CHN",28,"SEO",2
274302,"No","CHN",22,"SEO",2
274303,"No","DEU",18,"SEO",4
274304,"No","CHN",27,"ads",2
274305,"No","USA",32,"SEO",5
274306,"Yes","USA",34,"ads",2
274307,"No","USA",30,"direct",4
274308,"No","USA",30,"SEO",4
274309,"Yes","CHN",47,"SEO",6
274310,"No","USA",23,"SEO",3
274311,"No","USA",30,"SEO",6
274312,"No","USA",22,"ads",3
274313,"No","GBR",39,"SEO",4
274314,"Yes","USA",22,"SEO",1
274315,"Yes","USA",35,"ads",2
274316,"Yes","DEU",24,"direct",4
274317,"Yes","GBR",22,"SEO",9
274318,"Yes","USA",22,"ads",3
274319,"No","USA",21,"SEO",11
274320,"Yes","USA",22,"SEO",1
274321,"No","USA",33,"direct",3
274322,"No","GBR",36,"direct",2
274323,"No","USA",32,"direct",4
274324,"No","CHN",46,"SEO",11
274325,"Yes","USA",25,"SEO",4
274326,"Yes","USA",31,"SEO",4
274327,"No","CHN",29,"ads",3
274328,"Yes","USA",23,"SEO",4
274329,"No","USA",31,"ads",1
274330,"No","USA",37,"SEO",1
274331,"Yes","CHN",35,"SEO",4
274332,"Yes","CHN",25,"direct",8
274333,"Yes","GBR",35,"SEO",4
274334,"Yes","CHN",52,"SEO",14
274335,"Yes","USA",23,"ads",6
274336,"No","USA",27,"ads",3
274337,"No","USA",41,"ads",4
274338,"Yes","USA",21,"SEO",6
274339,"No","GBR",17,"direct",11
274340,"Yes","USA",24,"SEO",16
274341,"No","CHN",23,"direct",4
274342,"Yes","CHN",17,"SEO",1
274343,"Yes","CHN",23,"SEO",8
274344,"Yes","GBR",25,"direct",4
274345,"No","USA",18,"SEO",4
274346,"Yes","DEU",24,"ads",5
274347,"No","GBR",26,"ads",14
274348,"Yes","CHN",44,"SEO",4
274349,"Yes","CHN",21,"ads",9
274350,"No","USA",36,"SEO",4
274351,"Yes","CHN",33,"direct",2
274352,"Yes","USA",28,"direct",1
274353,"Yes","CHN",19,"SEO",3
274354,"Yes","GBR",21,"SEO",3
274355,"Yes","CHN",21,"direct",11
274356,"Yes","DEU",24,"ads",7
274357,"No","CHN",25,"direct",7
274358,"Yes","USA",42,"SEO",4
274359,"No","USA",30,"SEO",1
274360,"Yes","USA",27,"SEO",3
274361,"Yes","USA",21,"SEO",7
274362,"No","DEU",24,"direct",7
274363,"No","CHN",36,"SEO",4
274364,"Yes","GBR",51,"direct",2
274365,"No","GBR",50,"ads",3
274366,"Yes","USA",33,"SEO",11
274367,"No","USA",31,"SEO",7
274368,"Yes","USA",25,"direct",6
274369,"Yes","USA",27,"direct",8
274370,"Yes","USA",26,"ads",2
274371,"Yes","USA",23,"direct",1
274372,"No","USA",26,"ads",5
274373,"Yes","USA",44,"SEO",7
274374,"No","USA",44,"direct",4
274375,"Yes","USA",40,"direct",3
274376,"Yes","USA",39,"SEO",3
274377,"Yes","GBR",19,"ads",1
274378,"No","CHN",30,"ads",4
274379,"Yes","CHN",32,"SEO",6
274380,"Yes","USA",24,"SEO",5
274381,"Yes","USA",19,"SEO",10
274382,"No","GBR",29,"direct",1
274383,"Yes","USA",35,"SEO",2
274384,"Yes","GBR",17,"SEO",6
274385,"No","GBR",29,"direct",6
274386,"Yes","USA",21,"ads",5
274387,"Yes","GBR",34,"ads",11
274388,"Yes","USA",41,"direct",1
274389,"Yes","USA",31,"direct",3
274390,"Yes","USA",19,"ads",6
274391,"Yes","USA",26,"SEO",4
274392,"No","USA",26,"SEO",5
274393,"No","USA",42,"SEO",1
274394,"Yes","USA",35,"ads",5
274395,"Yes","CHN",29,"SEO",5
274396,"No","USA",25,"SEO",5
274397,"Yes","CHN",40,"ads",6
274398,"Yes","USA",35,"SEO",1
274399,"Yes","CHN",30,"ads",5
274400,"Yes","USA",20,"ads",2
274401,"No","CHN",17,"ads",5
274402,"Yes","CHN",24,"direct",2
274403,"No","USA",42,"SEO",4
274404,"Yes","CHN",29,"direct",4
274405,"Yes","USA",17,"direct",8
274406,"Yes","USA",41,"direct",2
274407,"Yes","CHN",17,"SEO",1
274408,"Yes","CHN",23,"direct",1
274409,"Yes","USA",44,"ads",1
274410,"Yes","USA",51,"ads",1
274411,"No","USA",37,"ads",14
274412,"No","USA",40,"SEO",2
274413,"Yes","USA",28,"SEO",12
274414,"No","USA",19,"SEO",3
274415,"Yes","USA",30,"ads",5
274416,"No","USA",46,"SEO",2
274417,"No","USA",37,"SEO",2
274418,"Yes","USA",21,"SEO",8
274419,"Yes","CHN",39,"SEO",6
274420,"Yes","CHN",39,"SEO",4
274421,"Yes","CHN",28,"ads",6
274422,"Yes","USA",17,"ads",8
274423,"Yes","CHN",23,"direct",5
274424,"No","USA",30,"ads",3
274425,"No","USA",40,"direct",5
274426,"Yes","USA",24,"SEO",6
274427,"No","CHN",37,"SEO",4
274428,"Yes","USA",40,"direct",12
274429,"Yes","GBR",34,"SEO",5
274430,"Yes","CHN",25,"SEO",1
274431,"Yes","GBR",50,"SEO",2
274432,"No","USA",41,"direct",4
274433,"Yes","USA",28,"SEO",7
274434,"Yes","CHN",35,"SEO",7
274435,"No","CHN",19,"direct",5
274436,"Yes","CHN",24,"direct",3
274437,"Yes","GBR",28,"SEO",3
274438,"Yes","DEU",19,"direct",5
274439,"Yes","USA",36,"SEO",5
274440,"Yes","CHN",37,"direct",4
274441,"No","CHN",21,"SEO",6
274442,"Yes","USA",25,"direct",1
274443,"No","USA",30,"SEO",5
274444,"No","USA",36,"direct",9
274445,"Yes","USA",34,"SEO",1
274446,"No","USA",20,"direct",5
274447,"Yes","DEU",39,"SEO",5
274448,"Yes","CHN",24,"SEO",6
274449,"Yes","USA",21,"SEO",6
274450,"Yes","USA",22,"SEO",5
274451,"Yes","DEU",37,"ads",7
274452,"Yes","USA",32,"SEO",12
274453,"Yes","CHN",49,"direct",4
274454,"Yes","CHN",44,"SEO",4
274455,"No","USA",25,"ads",5
274456,"Yes","CHN",34,"ads",3
274457,"Yes","CHN",26,"direct",9
274458,"Yes","USA",29,"SEO",3
274459,"Yes","USA",18,"ads",9
274460,"No","USA",42,"ads",5
274461,"No","USA",33,"direct",5
274462,"No","USA",17,"SEO",9
274463,"Yes","USA",35,"ads",3
274464,"Yes","CHN",28,"direct",3
274465,"Yes","CHN",31,"ads",4
274466,"No","USA",26,"ads",10
274467,"Yes","GBR",26,"direct",2
274468,"Yes","GBR",22,"ads",1
274469,"No","USA",17,"ads",1
274470,"Yes","USA",42,"SEO",3
274471,"No","USA",39,"direct",1
274472,"Yes","USA",18,"SEO",5
274473,"Yes","USA",30,"ads",5
274474,"Yes","GBR",39,"SEO",2
274475,"Yes","USA",32,"ads",6
274476,"Yes","USA",35,"ads",5
274477,"Yes","GBR",36,"SEO",5
274478,"No","USA",25,"ads",4
274479,"Yes","USA",37,"SEO",8
274480,"No","USA",31,"SEO",4
274481,"Yes","CHN",31,"direct",7
274482,"Yes","USA",50,"ads",6
274483,"No","USA",40,"SEO",3
274484,"Yes","CHN",46,"SEO",3
274485,"No","USA",28,"SEO",6
274486,"Yes","CHN",19,"direct",3
274487,"No","USA",43,"direct",3
274488,"No","USA",33,"direct",3
274489,"No","CHN",35,"SEO",2
274490,"Yes","CHN",27,"SEO",11
274491,"Yes","GBR",25,"SEO",3
274492,"Yes","USA",23,"SEO",3
274493,"Yes","USA",32,"ads",8
274494,"Yes","CHN",31,"ads",6
274495,"No","GBR",35,"ads",2
274496,"Yes","USA",26,"SEO",5
274497,"Yes","USA",23,"ads",2
274498,"Yes","CHN",46,"direct",3
274499,"Yes","USA",22,"SEO",7
274500,"No","USA",34,"SEO",2
274501,"No","USA",32,"SEO",6
274502,"Yes","USA",23,"SEO",1
274503,"Yes","GBR",30,"ads",3
274504,"Yes","USA",29,"SEO",9
274505,"No","USA",25,"SEO",4
274506,"Yes","USA",25,"ads",5
274507,"Yes","USA",29,"ads",13
274508,"Yes","GBR",28,"SEO",4
274509,"Yes","USA",29,"SEO",10
274510,"Yes","DEU",30,"SEO",4
274511,"Yes","USA",26,"direct",5
274512,"No","USA",32,"SEO",2
274513,"Yes","USA",29,"ads",6
274514,"No","USA",34,"ads",5
274515,"Yes","CHN",20,"SEO",12
274516,"Yes","CHN",38,"ads",5
274517,"Yes","USA",30,"ads",1
274518,"Yes","USA",26,"ads",5
274519,"Yes","USA",23,"direct",2
274520,"No","USA",24,"SEO",6
274521,"No","USA",29,"SEO",5
274522,"Yes","USA",26,"direct",3
274523,"No","CHN",28,"ads",4
274524,"Yes","USA",40,"direct",4
274525,"No","USA",31,"SEO",12
274526,"Yes","CHN",37,"direct",4
274527,"Yes","GBR",33,"SEO",5
274528,"Yes","USA",27,"ads",7
274529,"No","USA",28,"SEO",11
274530,"Yes","USA",48,"direct",4
274531,"No","USA",25,"SEO",6
274532,"No","GBR",22,"SEO",7
274533,"Yes","USA",20,"direct",22
274534,"No","USA",35,"ads",2
274535,"Yes","USA",46,"SEO",9
274536,"Yes","CHN",18,"ads",8
274537,"Yes","USA",30,"SEO",10
274538,"Yes","USA",22,"SEO",13
274539,"Yes","USA",32,"SEO",1
274540,"Yes","CHN",39,"ads",5
274541,"No","USA",29,"ads",6
274542,"No","USA",24,"ads",5
274543,"No","USA",30,"SEO",1
274544,"Yes","CHN",18,"ads",2
274545,"Yes","CHN",19,"SEO",8
274546,"Yes","GBR",33,"ads",2
274547,"No","USA",20,"SEO",2
274548,"Yes","USA",41,"SEO",7
274549,"Yes","DEU",20,"SEO",1
274550,"Yes","DEU",25,"direct",4
274551,"Yes","USA",31,"SEO",5
274552,"Yes","GBR",42,"SEO",4
274553,"Yes","CHN",48,"direct",3
274554,"Yes","USA",32,"ads",2
274555,"Yes","CHN",28,"SEO",7
274556,"Yes","USA",59,"direct",2
274557,"Yes","GBR",21,"direct",1
274558,"Yes","GBR",32,"SEO",10
274559,"Yes","USA",24,"direct",3
274560,"Yes","USA",26,"direct",4
274561,"Yes","USA",20,"SEO",1
274562,"Yes","USA",27,"ads",17
274563,"Yes","CHN",23,"SEO",9
274564,"Yes","DEU",40,"ads",4
274565,"No","DEU",29,"ads",16
274566,"Yes","USA",39,"direct",4
274567,"Yes","CHN",22,"ads",6
274568,"Yes","USA",32,"SEO",3
